Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
BIOL,4910,H,"Dunn, Heather Walker (0311-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Feliciano, David M (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Lee, JeoungSoo (0905-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Scott, Thomas R (0311-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Smith, Kerry S. (0318-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Surver, William M (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4910,H,"Yu, Xianzhong (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4920,,"Kosinski, Robert J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4930,,"Bielenberg, Douglas G (0314-CSCI)",14, 92.86,7.14,0,0,0,0,0,0,0,0
BIOL,4930,,"Chen, Wen Y (0314-CSCI)",12, 50.00,50.00,0,0,0,0,0,0,0,0
BIOL,4930,,"Gallicchio, Vincent S (0314-CSCI)",36, 97.22,0,0,0,2.78,0,0,0,0,0
BIOL,4930,,"Hardwick, Renea Chris (0314-CSCI)",13, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4930,,"Powder, Kara Elizabeth (0314-CSCI)",15, 66.67,20.00,6.67,6.67,0,0,0,0,0,0
BIOL,4930,,"Van den Hurk, Peter (0314-CSCI)",14, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4930,,"Yu, Xianzhong (0314-CSCI)",15, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4940,,"Baeza Migueles, Juan Antonio (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Bielenberg, Douglas G (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Blob, Richard W. (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Chapman, Susan Caroline (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Dittrich-Reed, Dylan Robert (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Dong, Yuqing (0314-CSCI)",7, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Gallicchio, Vincent S (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Hains, John Jenkins (0314-CSCI)",7, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Ptacek, Margaret (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Rapaport, Lisa G (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Sears, Michael W (0314-CSCI)",7, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Temesvari, Lesly (0801-CSCI)",10, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4940,,"Turnbull, Matthew W (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Wei, Yanzhang (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Wells, Christina E. (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,,"Yu, Xianzhong (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,4940,H,"Chapman, Susan Caroline (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
BIOL,4940,H,"Rapaport, Lisa G (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,H,"Sears, Michael W (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,4940,H,"Wei, Yanzhang (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4940,H,"Yu, Xianzhong (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4950,,"Blob, Richard W. (0314-CSCI)",15, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4950,,"Cummings, John R (0314-CSCI)",15, 93.33,0,0,0,0,6.67,0,0,0,0
BIOL,4950,,"Gallicchio, Vincent S (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,4950,,"McNutt-Scott, Tamara L. (0314-CSCI)",22, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4950,,"Richards, Vincent Paul (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4960,,"Corbin, Victoria Lynn (0322-CSCI)",14, 92.86,7.14,0,0,0,0,0,0,0,0
BIOL,4960,,"Gallicchio, Vincent S (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
BIOL,4960,,"Hardwick, Renea Chris (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,4960,,"Rice, Charles D (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,4960,,"Tonkyn, David W (0314-CSCI)",23, 100.00,0,0,0,0,0,0,0,0,0
BIOL,4970,,"Gallicchio, Vincent S (0314-CSCI)",13, 92.31,0,0,0,0,7.69,0,0,0,0
BIOL,6030,,"Richards, Vincent Paul (0314-CSCI)",10, 60.00,30.00,0,0,10.00,0,0,0,0,0
BIOL,6140,,"Wei, Yanzhang (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,6200,,"Feliciano, David M (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,6250,,"Kerrigan, Julia Louise (0310-CAFLS)",2, #,#,#,#,#,#,#,#,#,#
BIOL,6260,,"Kerrigan, Julia Louise (0310-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
BIOL,6410,,"Tonkyn, David W (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,6430,,"Hains, John Jenkins (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,6450,,"Tonkyn, David W (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,8070,,"Baldwin, Robert Fritz (0317-CAFLS)",13, 0,0,0,0,0,0,0,0,100.00,0
BIOL,8070,,"Murphy, Christine Clara (5126-PROV)",4, #,#,#,#,#,#,#,#,#,#
BIOL,8070,,"Rapaport, Lisa G (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
BIOL,8070,,"Turnbull, Matthew W (0314-CSCI)",9, #,#,#,#,#,#,#,#,#,#
BIOL,8120,,"Baeza Migueles, Juan Antonio (0314-CSCI)",27, 0,0,0,0,0,0,0,0,96.30,3.70
BIOL,8130,,"Cummings, John R (0314-CSCI)",27, 0,0,0,0,0,0,0,0,100.00,0
BIOL,8200,,"DeWalt, Saara J (0314-CSCI)",9, #,#,#,#,#,#,#,#,#,#
BIOL,8400,,"Childress, Michael J (0314-CSCI)",128, 82.03,8.59,1.56,0,4.69,3.13,0,0,0,0
BIOL,8420,,"Tate, Patricia Leota (0743-CBSHS)",97, 45.36,39.18,11.34,0,3.09,1.03,0,0,0,0
BIOL,8440,,"Baldwin, William S (0314-CSCI)",129, 59.69,29.46,7.75,0,2.33,0.78,0,0,0,0
BIOL,8480,,"Ballard, Robert Edward (0314-CSCI)",31, 90.32,0,0,0,6.45,3.23,0,0,0,0
BIOL,8710,,"Baeza Migueles, Juan Antonio (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,8710,,"Ballard, Robert Edward (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,8710,,"Dou, Zhicheng (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,8710,,"Wells, Christina E. (0314-CSCI)",5, #,#,#,#,#,#,#,#,#,#
BIOL,8720,,"Baeza Migueles, Juan Antonio (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Baeza Migueles, Juan Antonio (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Dittrich-Reed, Dylan Robert (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Ptacek, Margaret (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Rice, Charles D (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Temesvari, Lesly (0801-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Tonkyn, David W (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,8910,,"Wei, Yanzhang (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Baeza Migueles, Juan Antonio (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Baldwin, William S (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Blob, Richard W. (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Childress, Michael J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"DeWalt, Saara J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Dong, Yuqing (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Feliciano, David M (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Ptacek, Margaret (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Scott, Thomas R (0311-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Sears, Michael W (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Tonkyn, David W (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
BIOL,9910,,"Wei, Yanzhang (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
ETOX,4300,,"Bain, Lisa J (0314-CSCI)",8, #,#,#,#,#,#,#,#,#,#
ETOX,6300,,"Bain, Lisa J (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
ETOX,8610,,"Rice, Charles D (0314-CSCI)",12, 0,0,0,0,0,0,0,0,100.00,0
ETOX,8910,,"Bain, Lisa J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
ETOX,8910,,"Baldwin, William S (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
ETOX,8910,,"Van den Hurk, Peter (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
ETOX,8910,,"White, Sarah A (0310-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"Bain, Lisa J (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"Baldwin, William S (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"Kitchens, Christopher L (0909-CECAS)",1, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"Lee, Cindy M (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"Van den Hurk, Peter (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
ETOX,9910,,"White, Sarah A (0310-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
MICR,1010,,"Owens, Jessica Gale (0801-CSCI)",46, 84.78,10.87,2.17,0,0,2.17,0,0,0,0
MICR,2050,,"Abercrombie, John G (0314-CSCI)",120, 53.33,35.00,6.67,0.83,0,4.17,0,0,0,0
MICR,3000,,"McNealy, Tamara Lyn (0314-CSCI)",60, 81.67,13.33,1.67,0,1.67,1.67,0,0,0,0
MICR,3050,,"Rudolph, Krista Barrier (0314-CSCI)",287, 42.16,40.42,12.54,2.79,1.74,0.35,0,0,0,0
MICR,3940,,"McNealy, Tamara Lyn (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,3940,H,"McNealy, Tamara Lyn (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4010,,"Campbell, Barbara J (0314-CSCI)",67, 19.40,49.25,17.91,5.97,2.99,4.48,0,0,0,0
MICR,4010,H,"Campbell, Barbara J (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
MICR,4050,,"Whitehead, Kristi James (0314-CSCI)",18, 50.00,38.89,5.56,5.56,0,0,0,0,0,0
MICR,4050,H,"Whitehead, Kristi James (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4140,,"Wei, Yanzhang (0314-CSCI)",33, 51.52,15.15,21.21,0,6.06,6.06,0,0,0,0
MICR,4140,H,"Wei, Yanzhang (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4150,,"Cao, Min (0314-CSCI)",48, 14.58,56.25,20.83,6.25,0,2.08,0,0,0,0
MICR,4150,H,"Cao, Min (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
MICR,4160,,"Scott, Simon W (0314-CSCI)",73, 95.89,1.37,2.74,0,0,0,0,0,0,0
MICR,4160,H,"Scott, Simon W (0314-CSCI)",11, 100.00,0,0,0,0,0,0,0,0,0
MICR,4510,,"Hughes, Thomas A (0314-CSCI)",48, 81.25,14.58,2.08,0,0,2.08,0,0,0,0
MICR,4910,,"Abercrombie, John G (0314-CSCI)",11, 100.00,0,0,0,0,0,0,0,0,0
MICR,4910,,"Arya, Dev Priya (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Jiang, Xiuping (0316-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Richards, Vincent Paul (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Scott, Simon W (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Temesvari, Lesly (0801-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,,"Whitehead, Kristi James (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Booth, Brian William (0905-CECAS)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Campbell, Barbara J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Jiang, Xiuping (0316-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Paul, Kimberly S (0318-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Rice, Charles D (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Wetzler, Modi (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4910,H,"Whitehead, Kristi James (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4930,,"Gallicchio, Vincent S (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4930,,"Henson, John Michael (0314-CSCI)",11, 100.00,0,0,0,0,0,0,0,0,0
MICR,4930,,"Rudolph, Krista Barrier (0314-CSCI)",16, 100.00,0,0,0,0,0,0,0,0,0
MICR,4930,,"Whitehead, Kristi James (0314-CSCI)",15, 100.00,0,0,0,0,0,0,0,0,0
MICR,4940,,"Campbell, Barbara J (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"Cao, Min (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"Dou, Zhicheng (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"Kurtz, Harry D. (0314-CSCI)",6, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"McNealy, Tamara Lyn (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4940,,"Whitehead, Kristi James (0314-CSCI)",6, #,#,#,#,#,#,#,#,#,#
MICR,4940,H,"Cao, Min (0314-CSCI)",4, #,#,#,#,#,#,#,#,#,#
MICR,4940,H,"Dou, Zhicheng (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,4940,H,"McNealy, Tamara Lyn (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4940,H,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4940,H,"Whitehead, Kristi James (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,4950,,"Abercrombie, John G (0314-CSCI)",3, #,#,#,#,#,#,#,#,#,#
MICR,4950,,"Rudolph, Krista Barrier (0314-CSCI)",12, 100.00,0,0,0,0,0,0,0,0,0
MICR,6010,,"Campbell, Barbara J (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,6050,,"Whitehead, Kristi James (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,6140,,"Wei, Yanzhang (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,6150,,"Cao, Min (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,6160,,"Scott, Simon W (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,8070,,"Henson, John Michael (0314-CSCI)",10, 0,0,0,0,0,0,0,0,100.00,0
MICR,8910,,"Campbell, Barbara J (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,8910,,"Dou, Zhicheng (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,8910,,"Richards, Vincent Paul (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,8910,,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Campbell, Barbara J (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Cao, Min (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Dong, Yuqing (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Dou, Zhicheng (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Jiang, Xiuping (0316-CAFLS)",2, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Kurtz, Harry D. (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"McNealy, Tamara Lyn (0314-CSCI)",1, #,#,#,#,#,#,#,#,#,#
MICR,9910,,"Tzeng, Tzuen-Rong Jeremy (0314-CSCI)",2, #,#,#,#,#,#,#,#,#,#
""
CH,1010,,"Cox, Princess MyCia (0973-CSCI)",220, 14.55,36.82,25.00,10.45,6.82,6.36,0,0,0,0
CH,1010,,"Ennis, Elliot (0973-CSCI)",239, 17.99,39.75,23.01,8.79,7.11,3.35,0,0,0,0
CH,1010,,"Geiculescu, Olt E (0973-CSCI)",112, 12.50,33.93,26.79,14.29,9.82,2.68,0,0,0,0
CH,1010,,"Gloor, Brian E (0973-CSCI)",41, 43.90,29.27,26.83,0,0,0,0,0,0,0
CH,1010,,"Hickman, Thomas D (0973-CSCI)",109, 25.69,36.70,19.27,6.42,9.17,2.75,0,0,0,0
CH,1010,,"Houjeiry, Tania Issa (0973-CSCI)",380, 25.53,37.89,25.53,5.26,4.47,1.32,0,0,0,0
CH,1010,,"Hwu, Shiou-jyh (0973-CSCI)",24, 16.67,37.50,37.50,4.17,4.17,0,0,0,0,0
CH,1010,,"Lanni, Laura M (0973-CSCI)",266, 18.80,33.46,26.69,11.28,7.14,2.63,0,0,0,0
CH,1010,,"McWhorter, William Wesley (0973-CSCI)",366, 9.84,31.69,32.79,13.11,9.29,3.28,0,0,0,0
CH,1010,,"Taylor, Dennis F (0973-CSCI)",356, 20.79,29.21,26.40,10.67,9.27,3.65,0,0,0,0
CH,1010,H,"Pennington, William T (0973-CSCI)",49, 75.51,22.45,2.04,0,0,0,0,0,0,0
CH,1010,H,"Thrasher, Joseph Stuart (0973-CSCI)",37, 62.16,32.43,5.41,0,0,0,0,0,0,0
CH,1020,,"Schvaneveldt, Stephen Jon (0973-CSCI)",440, 24.55,29.09,23.41,12.27,6.82,3.86,0,0,0,0
CH,1020,H,"Schvaneveldt, Stephen Jon (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,1050,,"Geiculescu, Olt E (0973-CSCI)",165, 30.30,49.70,15.15,3.03,1.21,0.61,0,0,0,0
CH,2010,,"Hickman, Thomas D (0973-CSCI)",168, 30.36,35.12,22.62,5.36,5.36,1.19,0,0,0,0
CH,2020,,"O'Connor, Sean (0973-CSCI)",155, 83.87,9.03,2.58,0,2.58,1.94,0,0,0,0
CH,2230,,"Arya, Dev Priya (0973-CSCI)",87, 22.99,35.63,20.69,5.75,6.90,8.05,0,0,0,0
CH,2230,,"Ennis, Elliot (0973-CSCI)",109, 28.44,39.45,17.43,4.59,9.17,0.92,0,0,0,0
CH,2230,,"Lanni, Laura M (0973-CSCI)",105, 37.14,31.43,18.10,5.71,3.81,3.81,0,0,0,0
CH,2230,,"Schroeder, Jacob D (0973-CSCI)",111, 24.32,33.33,26.13,6.31,6.31,3.60,0,0,0,0
CH,2230,,"Smith, Rhett C (0973-CSCI)",106, 32.08,27.36,13.21,8.49,11.32,7.55,0,0,0,0
CH,2230,,"Wetzler, Modi (0973-CSCI)",214, 36.45,32.71,12.62,9.81,4.67,3.74,0,0,0,0
CH,2240,,"Schroeder, Jacob D (0973-CSCI)",206, 26.21,37.38,16.02,8.74,5.34,6.31,0,0,0,0
CH,2270,,"O'Connor, Sean (0973-CSCI)",606, 90.43,4.13,1.49,0,0.33,3.63,0,0,0,0
CH,2280,,"O'Connor, Sean (0973-CSCI)",168, 86.31,6.55,1.19,0.60,0,5.36,0,0,0,0
CH,3130,,"Creager, Stephen E (0973-CSCI)",37, 48.65,24.32,16.22,2.70,0,8.11,0,0,0,0
CH,3150,,"Garcia Perez, Carlos Diego (0973-CSCI)",21, 57.14,28.57,9.52,0,0,4.76,0,0,0,0
CH,3170,,"Garcia Perez, Carlos Diego (0973-CSCI)",16, 62.50,12.50,0,0,6.25,18.75,0,0,0,0
CH,3300,,"Dominy, Brian N (0801-CSCI)",68, 29.41,42.65,20.59,5.88,0,1.47,0,0,0,0
CH,3310,,"Casabianca, Leah Beck (0973-CSCI)",24, 25.00,25.00,20.83,8.33,16.67,4.17,0,0,0,0
CH,3310,,"McNeill, Jason D (0973-CSCI)",16, 37.50,18.75,18.75,18.75,0,6.25,0,0,0,0
CH,3310,H,"Casabianca, Leah Beck (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,3320,,"Kholodenko, Arkady L (0973-CSCI)",22, 18.18,40.91,31.82,0,4.55,4.55,0,0,0,0
CH,3390,,"Cox, Princess MyCia (0973-CSCI)",79, 82.28,16.46,0,0,0,1.27,0,0,0,0
CH,3410,,"Creager, Stephen E (0973-CSCI)",9, #,#,#,#,#,#,#,#,#,#
CH,3990,H,"Brumaghim, Julia (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4010,,"Tennyson, Andrew Gregory (0973-CSCI)",36, 58.33,33.33,2.78,0,2.78,2.78,0,0,0,0
CH,4010,H,"Tennyson, Andrew Gregory (0973-CSCI)",2, #,#,#,#,#,#,#,#,#,#
CH,4020,,"Kolis, Joseph W (0973-CSCI)",19, 52.63,42.11,5.26,0,0,0,0,0,0,0
CH,4020,H,"Kolis, Joseph W (0973-CSCI)",2, #,#,#,#,#,#,#,#,#,#
CH,4210,,"Whitehead, Daniel C (0973-CSCI)",18, 50.00,38.89,0,0,0,11.11,0,0,0,0
CH,4210,H,"Whitehead, Daniel C (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Anker, Jeffrey Nathan (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Casabianca, Leah Beck (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Creager, Stephen E (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Dominy, Brian N (0801-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Garcia Perez, Carlos Diego (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Hwu, Shiou-jyh (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Pennington, William T (0973-CSCI)",5, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Smith, Rhett C (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Tennyson, Andrew Gregory (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Wagener, Earl H (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,,"Whitehead, Daniel C (0973-CSCI)",4, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Casabianca, Leah Beck (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Pennington, William T (0973-CSCI)",2, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Smith, Rhett C (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Thrasher, Joseph Stuart (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Wetzler, Modi (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4430,H,"Whitehead, Daniel C (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4440,,"Creager, Stephen E (0973-CSCI)",2, #,#,#,#,#,#,#,#,#,#
CH,4440,,"Garcia Perez, Carlos Diego (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4440,,"Pennington, William T (0973-CSCI)",4, #,#,#,#,#,#,#,#,#,#
CH,4440,,"Smith, Rhett C (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4440,,"Whitehead, Daniel C (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,4440,H,"Pennington, William T (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,4990,,"Arya, Dev Priya (0973-CSCI)",7, #,#,#,#,#,#,#,#,#,#
CH,4990,,"Brumaghim, Julia (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,4990,,"Casabianca, Leah Beck (0973-CSCI)",12, 91.67,0,0,0,0,8.33,0,0,0,0
CH,4990,,"Creager, Stephen E (0973-CSCI)",6, #,#,#,#,#,#,#,#,#,#
CH,4990,,"Hwu, Shiou-jyh (0973-CSCI)",7, #,#,#,#,#,#,#,#,#,#
CH,4990,,"Wetzler, Modi (0973-CSCI)",7, #,#,#,#,#,#,#,#,#,#
CH,4990,H,"Brumaghim, Julia (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4990,H,"Hwu, Shiou-jyh (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,4990,H,"Smith, Rhett C (0973-CSCI)",3, #,#,#,#,#,#,#,#,#,#
CH,6010,,"Tennyson, Andrew Gregory (0973-CSCI)",1, #,#,#,#,#,#,#,#,#,#
CH,6020,,"Kolis, Joseph W (0973-CSCI)",4, #,#,#,#,#,#,#,#,#,#
CH,6210,,"Whitehead, Daniel C (0973-CSCI)",9, #,#,#,#,#,#,#,#,#,#
CH,8070,,"Brumaghim, Julia (0973-CSCI)",7, #,#,#,#,#,#,#,#,#,#
CH,8090,,"McMillen, Colin D (0973-CSCI)",14, 85.71,14.29,0,0,0,0,0,0,0,0
CH,8120,,"Chumanov, George (0973-CSCI)",12, 41.67,58.33,0,0,0,0,0,0,0,0
CH,8150,,"Marcus, Richard K (0973-CSCI)",13, 53.85,23.08,23.08,0,0,0,0,0,0,0
CH,8210,,"Dieter, R Karl (0973-CSCI)",10, 40.00,40.00,20.00,0,0,0,0,0,0,0
